Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,street,city,state,zip,dob,trans_num,merch_lat,merch_long,lat,long,city_pop,job,dob_year,is_fraud
327,2023-08-12,4379664425730049,Starbucks,grocery,150.66203463537158,Mike,Johnson,Oak Ave,Chicago,NY,19777,1995-12-23,TXN000327,-86.45702123134554,9.09016733897576,-75.38619833092238,94.40308427118094,9136275,Teacher,1972,0
328,2023-06-03,4142345580079396,Walmart,online,61.82447898938365,Mike,Williams,Pine Rd,Chicago,CA,64711,2014-11-24,TXN000328,42.41567880204573,170.651240989943,22.884910931001144,176.43952214457016,7235206,Manager,1975,0
329,2023-04-01,4276269773270949,CVS,grocery,471.0587905907983,Sarah,Brown,Oak Ave,New York,CA,46331,1998-11-30,TXN000329,-2.3371127070768978,148.12344124374215,-29.45363186093224,100.00496895108853,9726544,Teacher,1960,0
330,2023-05-10,4540875699130920,Walmart,online,393.18205631080707,Sarah,Smith,Main St,Chicago,NY,30968,1993-02-26,TXN000330,56.37278651120303,-121.78339980116112,30.975190309091346,-73.46269163824516,3983369,Manager,1991,0
331,2023-10-04,4713845457733109,CVS,gas,233.88363257170766,Mike,Williams,Main St,New York,CA,63969,2015-06-06,TXN000331,81.8347773611643,-47.20229223987988,-84.2184439077934,-91.86877389163199,4836616,Teacher,1950,0
332,2023-01-06,4412572003037564,Target,gas,433.156489532025,John,Johnson,Main St,Los Angeles,IL,21292,2009-11-28,TXN000332,76.64193890902231,-27.375775393225723,-65.9881376680519,-101.64028461626224,2616894,Teacher,1960,0
333,2023-02-12,4992234481221645,Target,grocery,128.48181112515,Mike,Brown,Pine Rd,New York,IL,50794,2007-05-30,TXN000333,73.66770782196133,-50.208149573406814,33.54700189907581,-130.78977318394692,8965216,Manager,1973,0
334,2023-01-17,4864179973294310,Target,gas,359.9746813937358,John,Brown,Oak Ave,New York,CA,89459,2014-02-28,TXN000334,2.19059206809969,107.45854689740872,-51.7732820455504,18.478997889228452,4477749,Manager,1959,0
335,2023-01-15,4765091140176979,Target,shopping,428.785587011803,Jane,Smith,Oak Ave,Los Angeles,NY,60192,2022-07-18,TXN000335,-25.174419454991153,8.653561152331292,64.36578163723229,37.94413390320389,2313275,Doctor,1963,0
336,2023-11-09,4197111734963344,Amazon,online,181.60051225351995,Jane,Brown,Oak Ave,New York,IL,37703,2016-05-27,TXN000336,-6.293641548478902,25.955934109785005,-79.45364021217563,73.98095783872941,2233712,Teacher,1963,0
337,2023-09-14,4540385535913816,Amazon,gas,379.94490049810526,Mike,Brown,Main St,Los Angeles,IL,94193,2014-07-20,TXN000337,34.18128059640493,127.0848812356532,-51.21324309859657,64.87681353612047,9710219,Manager,1956,0
338,2023-06-23,4958741493571611,Starbucks,shopping,151.06081288583314,John,Brown,Oak Ave,Los Angeles,NY,79165,2009-09-14,TXN000338,69.11959983681362,110.13413522952908,89.74084472731235,-74.76000793798231,1998052,Teacher,1972,0
339,2023-02-05,4290553927629986,Walmart,grocery,152.93428195322025,Mike,Brown,Main St,New York,CA,77650,2017-11-15,TXN000339,-52.74246545997848,-132.4038517846921,-12.04630153437732,-61.088038057135236,2419753,Teacher,1992,0
340,2023-06-29,4657128272777675,CVS,shopping,57.9933033843221,Mike,Johnson,Oak Ave,Chicago,IL,66516,1996-10-27,TXN000340,75.27476852310653,77.00925027010834,36.533819438035835,65.34523275924164,647677,Teacher,1971,0
341,2023-06-22,4263570961694371,CVS,grocery,222.82873302215236,John,Williams,Main St,Chicago,NY,32257,2001-11-14,TXN000341,56.73244175458004,-23.242993595267194,-57.12065120573754,-54.1988493178938,8681684,Engineer,1985,0
342,2023-03-05,4617016019770262,Amazon,grocery,366.20739371622403,Mike,Johnson,Oak Ave,Los Angeles,NY,93509,2020-06-13,TXN000342,86.19408273208222,-73.92639489749983,19.77637229739679,-103.4556517370473,2373488,Doctor,1976,0
343,2023-06-08,4999654646061342,CVS,online,470.4092987577861,Jane,Johnson,Pine Rd,Chicago,IL,61672,2003-07-07,TXN000343,68.44531919070369,-161.9932244752129,40.69909230649532,-45.23898466917376,812560,Engineer,1951,0
344,2023-05-26,4507471361395721,Amazon,online,303.87951100490255,Sarah,Smith,Pine Rd,Chicago,CA,73308,2003-05-29,TXN000344,-39.6112806554568,-4.590158275637663,-33.394205544028104,-82.04970327192804,4845620,Doctor,1988,0
345,2023-08-13,4192150145368693,Starbucks,shopping,432.2520911791908,Sarah,Brown,Main St,New York,IL,87583,1994-05-03,TXN000345,-70.92793595807142,-52.0427949391687,59.201480155658004,-148.207420361312,379625,Teacher,1995,0
346,2023-08-20,4353000488249935,Walmart,online,412.1348513986624,Mike,Johnson,Main St,Los Angeles,NY,32113,2022-11-29,TXN000346,-69.79660704151405,-89.4553057164957,18.615164125010992,118.85000481959526,1213880,Teacher,1968,1
347,2023-01-17,4517911506398027,Starbucks,online,90.80481122276402,John,Brown,Oak Ave,Los Angeles,IL,10694,2015-07-28,TXN000347,-37.5798026559103,70.08182265490473,-19.95785826929456,127.12010009653306,3344066,Manager,1956,0
348,2023-05-17,4478687616060776,Target,online,245.47962731175258,John,Johnson,Oak Ave,New York,CA,25588,1995-03-10,TXN000348,20.553070317217063,97.01473943361134,10.375630801768537,-100.88989193992339,5934555,Doctor,1961,0
349,2023-08-17,4744371302307972,Target,shopping,62.87715008506878,Jane,Johnson,Pine Rd,Chicago,NY,71756,1995-01-22,TXN000349,54.77765869749106,-91.87577314940707,13.816952538466367,-156.68200817092736,282196,Doctor,1952,0
350,2023-07-03,4341582823185355,Target,gas,342.66581497300933,John,Smith,Oak Ave,Los Angeles,CA,74085,2001-05-26,TXN000350,71.86505525668164,-162.19892279543498,-60.20364731510412,85.9778774464246,1864529,Engineer,1996,0
351,2023-11-09,4943382061230392,Starbucks,online,475.2003357818076,John,Williams,Main St,Chicago,IL,71142,2000-01-17,TXN000351,22.275609186461907,125.5509722034846,-17.50817342394609,-103.84969468917107,4939009,Doctor,1954,0
352,2023-08-29,4917264823475061,CVS,online,72.85928174898447,Jane,Williams,Main St,Los Angeles,IL,74373,2020-04-05,TXN000352,-88.98636370535033,-176.4144931664508,-28.182494156491238,-38.36322380273032,167044,Teacher,1957,0
353,2023-03-01,4307671611581723,Walmart,shopping,368.27214974725797,Mike,Johnson,Main St,Los Angeles,CA,95603,2007-08-07,TXN000353,-56.462980226663966,157.36049781172994,-17.83750993575731,-156.911309194542,5881881,Manager,1963,0
354,2023-01-26,4928505810685034,Target,gas,317.9578846795912,Sarah,Smith,Main St,Los Angeles,IL,16704,2016-01-23,TXN000354,-72.04928330639376,45.94315463377413,46.99990592734642,-98.54294948696334,9394171,Engineer,1985,0
355,2023-08-23,4237100906760878,Target,online,293.8844933190094,Jane,Brown,Main St,Los Angeles,CA,50136,2017-07-27,TXN000355,-24.601594397578197,-64.1352113275247,-3.1430866559989283,105.44482019866888,4137617,Manager,1956,0
356,2023-01-10,4870695241530571,Target,grocery,198.10951617072791,Mike,Brown,Pine Rd,Chicago,IL,77507,1998-09-17,TXN000356,0.24317885407425877,-91.26795255237496,79.25690758306757,109.58272088947268,7976937,Doctor,1956,0
357,2023-08-02,4396531918399792,Walmart,shopping,180.7901656381372,Jane,Johnson,Pine Rd,Chicago,CA,57361,2018-12-15,TXN000357,-82.18850785585904,-176.7579608647889,-37.138245595481486,-105.44946304042425,3177758,Doctor,1999,0
358,2023-12-10,4112336786765623,Target,online,27.39834856434949,Mike,Williams,Main St,Chicago,CA,68847,2008-12-14,TXN000358,-27.273964356782045,-95.23028987608423,-15.173355908712779,-59.07101576159177,9965117,Engineer,1995,0
359,2023-07-30,4502046733976942,Walmart,online,112.86481058474666,Jane,Smith,Oak Ave,Chicago,NY,21441,1994-11-12,TXN000359,-57.74765856744194,-130.4178114538292,51.652225886227455,-131.6741691262523,2016456,Doctor,1981,0
360,2023-05-22,4851909160355717,Target,grocery,12.512556731979315,Mike,Williams,Main St,New York,NY,24677,2017-06-07,TXN000360,26.472629926597307,40.37983946033242,8.284426797735051,-153.29785309742795,7042457,Manager,1957,0
361,2023-08-23,4565610857055482,Starbucks,grocery,292.80146726310016,Jane,Brown,Pine Rd,Los Angeles,CA,37818,1993-09-06,TXN000361,-6.430973521618796,-120.04358810623154,8.465066356400598,177.1818172014274,3245559,Teacher,1961,0
362,2023-06-17,4778162321524627,Starbucks,shopping,57.39735175956488,Mike,Williams,Main St,Los Angeles,IL,11868,1993-03-12,TXN000362,-0.8428235518964158,10.306741513182942,-80.39877065906697,56.01382244814212,6378856,Engineer,1959,0
363,2023-07-19,4650300941134157,Walmart,shopping,437.1446000447095,Jane,Brown,Pine Rd,Los Angeles,IL,93591,2006-05-06,TXN000363,-13.015478153977,32.441912044009484,-18.252060710677952,15.154743311394753,2085598,Doctor,1963,0
364,2023-12-10,4350199276569544,Starbucks,grocery,263.9557952450968,Sarah,Smith,Pine Rd,New York,IL,77264,2017-11-25,TXN000364,82.08354788758206,-72.70498859511078,-41.267928164088154,95.57946014590783,8345948,Manager,1958,0
365,2023-05-21,4767451518952740,Walmart,shopping,351.3465049840607,Sarah,Smith,Main St,Chicago,CA,83168,2013-07-11,TXN000365,-51.34767747811862,-167.37661835326128,89.88032210960077,122.42777748758067,4696740,Teacher,1987,0
366,2023-12-17,4391507965903129,Starbucks,grocery,208.37426046104574,John,Johnson,Main St,Los Angeles,CA,22043,2010-04-11,TXN000366,2.9995667718973777,-166.5886029788894,-34.49608728618415,110.41731649610193,3050149,Doctor,1979,0
367,2023-11-27,4680720705469440,Starbucks,online,282.48700545551907,Mike,Johnson,Oak Ave,Chicago,CA,81939,2013-09-23,TXN000367,42.483126305760464,-170.51496041018967,69.20937626289543,-174.04579825564443,5631548,Engineer,1954,0
368,2023-03-13,4730583492068386,Walmart,grocery,471.6162925984821,Jane,Williams,Pine Rd,Chicago,CA,25732,2014-08-04,TXN000368,10.231994364221265,86.08488016915663,31.72207230728594,-112.74915665142055,5172865,Doctor,1950,0
369,2023-01-26,4933232742050276,CVS,grocery,45.95334961371703,Mike,Smith,Oak Ave,New York,NY,65244,1993-11-09,TXN000369,77.2237594290242,-65.51650626685267,-28.635046345423724,55.76590876241917,9795237,Doctor,1950,0
370,2023-02-06,4684944584840250,Starbucks,gas,130.6991971022296,Sarah,Smith,Main St,New York,CA,28526,2018-05-28,TXN000370,-21.965695984568853,106.6680669483589,7.836188107342252,-44.72663479057334,8654680,Doctor,1969,0
371,2023-01-07,4602466163686066,Target,grocery,391.09422182071944,Mike,Johnson,Pine Rd,Chicago,IL,19340,2001-01-07,TXN000371,-6.538354960827959,-24.57618341657431,61.296458390854866,173.69375438199853,7105593,Teacher,1998,0
372,2023-02-04,4146018958992395,CVS,grocery,53.87491740691959,Jane,Brown,Oak Ave,Los Angeles,NY,32394,2022-12-28,TXN000372,-74.06598326134889,-16.920683701213022,69.00629364556414,59.54572534977146,185748,Teacher,1960,0
373,2023-09-07,4512275341025555,Walmart,gas,42.45224643253487,Mike,Williams,Oak Ave,Los Angeles,IL,14102,2005-02-16,TXN000373,19.619839989347128,4.637736903446552,-61.12910249889386,164.35760714251433,8752392,Doctor,1975,0
374,2023-01-26,4568274364110074,CVS,shopping,183.9629923832491,Jane,Williams,Oak Ave,New York,CA,29159,1995-07-18,TXN000374,-38.121845679340915,76.69132429503742,-28.87683458252947,-107.47926660751422,4414421,Doctor,1993,0
375,2023-04-27,4545226011226328,Amazon,gas,50.623139443853994,Sarah,Johnson,Main St,New York,NY,75092,2014-05-16,TXN000375,-61.144372887197605,-81.53896830130546,-29.6598275615571,131.0245301214083,1065677,Engineer,1952,0
376,2023-11-05,4383944190914332,Amazon,online,294.6138288920705,Sarah,Smith,Main St,New York,CA,16212,2017-06-10,TXN000376,8.01563272281146,-136.22855416793033,-82.43193670632995,-64.31316990651888,2431791,Doctor,1955,0
377,2023-01-09,4515526016425143,Starbucks,gas,117.00624915421692,Sarah,Johnson,Main St,New York,NY,47405,2003-06-20,TXN000377,5.815847408383917,20.180640668926145,17.68279677334138,176.24333096561043,3553687,Manager,1992,0
378,2023-10-25,4591462187145642,Starbucks,online,448.3704917836893,John,Johnson,Pine Rd,New York,IL,87061,2001-08-22,TXN000378,-76.34310457967145,-62.28805563261386,63.867609538593825,-123.23207805366698,6834695,Manager,1994,0
379,2023-04-13,4295430797140886,Target,shopping,392.8325400184021,Sarah,Johnson,Main St,New York,CA,65186,2002-05-18,TXN000379,35.6787816290051,-20.703127079506544,-21.316610191406795,5.882334781797567,3818102,Engineer,1960,0
380,2023-02-13,4052034068846742,CVS,gas,351.3540770192407,Mike,Johnson,Pine Rd,New York,CA,54239,2013-06-06,TXN000380,22.27899431715352,52.90081500142995,43.20647009715185,105.42403218136388,3716196,Teacher,1957,0
381,2023-09-12,4098402565723773,Amazon,gas,310.3872935553285,John,Brown,Oak Ave,Los Angeles,NY,20532,2015-06-11,TXN000381,-55.976889105630505,-2.1147331891425836,22.98607444813318,-24.248706982547077,6096289,Doctor,1978,0
382,2023-08-18,4139827571798323,Starbucks,shopping,432.41553651902433,Sarah,Brown,Oak Ave,New York,NY,89054,1994-05-06,TXN000382,-5.501724812272101,43.300374156303434,-22.383227611259855,-11.489738332447189,8645725,Engineer,1959,0
383,2023-11-17,4551198664427441,CVS,online,115.41572046366466,Mike,Smith,Main St,New York,CA,82012,1995-04-28,TXN000383,39.658124966140804,15.912000760906011,-64.60923609138652,175.08808638206676,3852996,Teacher,1983,0
384,2023-09-26,4187920851878779,Starbucks,gas,437.18887716829266,Mike,Johnson,Oak Ave,Los Angeles,NY,95279,2009-04-17,TXN000384,5.298433297429767,86.32669389699572,37.67829349967411,-26.889065891584806,7327994,Engineer,1973,0
385,2023-10-21,4582149154659335,Starbucks,online,395.7986877199059,Mike,Brown,Main St,Los Angeles,CA,76540,1997-08-20,TXN000385,-18.811966286957357,74.1371823761832,63.82173040942328,37.465956215662885,419759,Teacher,1995,0
386,2023-04-13,4043916849554772,Amazon,gas,375.33960906190435,Jane,Smith,Pine Rd,Chicago,NY,13271,2009-06-11,TXN000386,-31.979077545430144,12.308361051102906,33.45380863226853,-160.36572215694574,6451804,Doctor,1997,0
387,2023-03-06,4528318476035062,Amazon,grocery,282.8215606470874,John,Johnson,Oak Ave,New York,IL,55482,2010-04-12,TXN000387,19.870895995929644,64.40508750949448,-86.78187287373275,123.19562887569361,3496822,Engineer,1966,0
388,2023-10-01,4454507331597669,Starbucks,gas,126.89085968044705,Mike,Williams,Main St,New York,NY,10209,2018-04-21,TXN000388,79.0395656958433,134.4814568181406,-51.078079009621575,53.340497632635646,8406357,Doctor,1981,0
389,2023-10-22,4723499968488942,Walmart,shopping,214.6562184159887,Jane,Brown,Oak Ave,New York,IL,15539,2010-03-21,TXN000389,30.914071285947017,-24.38233639625932,-77.49360272096426,-34.55276296938712,2446746,Engineer,1960,0
390,2023-12-28,4475355191952558,Starbucks,shopping,397.8174739967068,Sarah,Smith,Oak Ave,New York,NY,29977,2006-11-22,TXN000390,-76.54573734546321,-31.405293810434273,12.669497923720812,-174.1789656163729,9819555,Teacher,1983,0
391,2023-05-31,4766595735983222,Starbucks,online,20.730349756875597,Mike,Williams,Main St,Chicago,NY,84142,2022-04-30,TXN000391,-7.076704773215923,95.12842350685685,46.165982191274225,33.000775413661415,4618903,Engineer,1973,0
392,2023-05-16,4629854266583466,Target,gas,392.1151307855603,Jane,Johnson,Oak Ave,Los Angeles,CA,78684,2009-09-08,TXN000392,70.34834367191297,29.719381335117845,-70.09574632764131,-175.44318174570162,650546,Manager,1954,0
393,2023-10-11,4377995851984285,Target,online,123.83501654134541,Mike,Johnson,Oak Ave,Los Angeles,NY,15607,1999-07-31,TXN000393,-72.99676335580436,-154.43755911986813,60.90080770680933,-179.56669899275354,9460365,Manager,1978,0
394,2023-05-05,4800930844930001,Target,online,76.4330543571935,John,Johnson,Oak Ave,New York,NY,95122,2002-08-13,TXN000394,87.99762818475779,141.1603256487893,9.991616111186971,41.79548237376767,7394930,Engineer,1997,0
395,2023-12-06,4911017671679513,Walmart,grocery,62.27215249924957,John,Brown,Oak Ave,New York,IL,61939,2003-12-18,TXN000395,80.83249085617584,-168.91808319444954,34.194422185510476,-111.95385575956047,6791076,Manager,1997,0
396,2023-11-10,4156714185195822,Walmart,grocery,18.488755915653478,Sarah,Smith,Pine Rd,New York,NY,28594,1995-09-26,TXN000396,-75.91059346862235,89.42268823550751,84.85233274955633,-110.92048210148569,6574462,Doctor,1983,0
397,2023-06-06,4979560786931568,Starbucks,shopping,264.1753101846192,Mike,Williams,Oak Ave,Chicago,CA,68382,2022-06-18,TXN000397,78.0143976809199,93.16589137355265,-74.93742211541448,55.17776369978773,5825185,Manager,1965,0
398,2023-10-02,4970091864048602,Target,online,113.03863698339609,Jane,Smith,Oak Ave,Chicago,IL,17399,2006-04-21,TXN000398,-24.636133753296804,163.11999070149494,72.22032413600206,-160.66901234182527,1333659,Manager,1974,0
399,2023-10-03,4746876754628952,Walmart,shopping,494.76872406091763,Sarah,Brown,Main St,Los Angeles,CA,35117,1999-05-26,TXN000399,62.04765007365526,-160.51161297516452,-67.30151472226632,-67.17399786915972,5216275,Doctor,1986,0
400,2023-02-07,4232194172680131,Amazon,gas,289.34619415674183,Mike,Smith,Pine Rd,New York,CA,43617,2006-10-10,TXN000400,-14.690999211611128,34.86846988241675,-19.267414805397195,-126.20451522887313,2473448,Doctor,1957,0
401,2023-11-26,4699920501519646,Starbucks,online,73.25320833122515,Sarah,Brown,Main St,New York,CA,17498,2013-04-17,TXN000401,-10.646079713547138,-25.977394574260927,63.25896533960059,28.86349312675219,4582763,Teacher,1978,0
402,2023-07-04,4202103237359245,CVS,online,345.9374577016258,Jane,Johnson,Main St,New York,CA,60624,2018-12-02,TXN000402,24.163756375957675,-60.97213625056487,73.12576261281629,58.23545570186249,3395162,Doctor,1995,0
403,2023-10-29,4083789086631215,Starbucks,gas,449.383065422314,Sarah,Williams,Main St,New York,IL,19628,1996-05-24,TXN000403,49.40593546967699,-147.48531829233372,1.146901238126162,79.60890729565568,9422812,Engineer,1974,0
404,2023-04-27,4901894071544168,CVS,gas,373.8638502079591,Sarah,Johnson,Pine Rd,Chicago,NY,10329,2008-11-21,TXN000404,-83.91795282931524,22.555483081671298,16.938834889576526,-88.11676190931645,2348299,Manager,1991,0
405,2023-11-23,4473173749145533,Target,shopping,42.83773121452659,Sarah,Smith,Main St,Los Angeles,CA,48619,1996-09-04,TXN000405,16.768079194884166,-7.545338757139092,37.46652022774029,-147.87008941082976,8797096,Teacher,1972,0
406,2023-05-23,4154872909860801,CVS,shopping,448.46266969036645,Mike,Johnson,Main St,Los Angeles,IL,17032,2005-06-09,TXN000406,-56.38806106247322,-142.36039506563128,59.89656032148855,-151.6738835009168,7787382,Doctor,1983,0
407,2023-01-04,4444140871369407,Target,gas,397.9950460006826,Jane,Williams,Main St,Chicago,CA,58094,2002-10-16,TXN000407,-27.72908678462347,40.49622255495001,-68.12798948322009,-26.58544255773944,1213913,Manager,1952,0
408,2023-11-27,4024502214782112,Amazon,shopping,83.3604305522791,John,Johnson,Oak Ave,New York,NY,48034,1998-11-22,TXN000408,-27.365640092061035,85.66312329105784,55.812475481260975,160.50398726257743,9004456,Engineer,1979,0
409,2023-02-03,4878136099820632,CVS,gas,30.63401492274435,Mike,Williams,Main St,Los Angeles,IL,96158,2003-03-30,TXN000409,-5.569138760192345,96.22018837931336,-3.3702929079089756,-101.61754767107114,5612459,Engineer,1999,0
410,2023-04-27,4477942897384204,Starbucks,online,280.8687347805827,John,Williams,Pine Rd,Los Angeles,IL,65264,2011-01-26,TXN000410,-29.85544586228879,145.93434777447385,-8.887783480529578,-87.57302351704224,8407905,Teacher,1983,0
